"25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85"
"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.00131194829059942,0.00131371730688819,0.00131548632317697,0.00131725533946574,0.00131902435575451,0.00132079337204328,0.00132256238833205,0.00132433140462083,0.0013261004209096,0.00132786943719837,0.00132965155970689,0.00133177599890412,0.00133390043810134,0.00133602487729856,0.00133814931649579,0.00134027375569301,0.00134239819489023,0.00134452263408745,0.00134664707328468,0.0013487715124819,0.00135089595167912,0.001353854438819,0.00135685624600325,0.00135985805318749,0.00136285986037173,0.00136586166755597,0.00136886347474021,0.00137186528192445,0.0013748670891087,0.00137786889629294,0.00138087070347718,0.00138378465213419,0.00138669342580184,0.00138960219946949,0.00139251097313714,0.00139541974680479,0.00139832852047244,0.00140123729414009,0.00140414606780774,0.00140705484147539,0.00140996361514304,0.00141390356739721,0.00141788439157715,0.0014218652157571,0.00142584603993704,0.00142982686411699,0.00143380768829694,0.00143778851247688,0.00144176933665683,0.00144575016083677,0.00144973098501672,0.00145373041150855,0.00145773026618659,0.00146173012086463,0.00146572997554267,0.00146972983022071,0.00147372968489875,0.00147772953957679,0.00148172939425483,0.00148572924893287,0.00148972910361091
"2",0.00238316033959131,0.00238528299933169,0.00238740565918044,0.0023895283191376,0.00239165097920325,0.00239377363937745,0.00239589629966026,0.00239801896005174,0.00240014162055196,0.00240226428116097,0.0024044141202975,0.00240727382292701,0.00241013352555074,0.00241299322816867,0.00241585293078081,0.00241871263338713,0.00242157233598763,0.00242443203858231,0.00242729174117116,0.00243015144375417,0.00243301114633132,0.00243633963883365,0.00243969247991987,0.0024430453208655,0.00244639816167031,0.00244975100233407,0.00245310384285653,0.00245645668323748,0.00245980952347667,0.00246316236357387,0.00246651520352884,0.00247051474680612,0.00247455238159817,0.00247859001616957,0.00248262765051992,0.00248666528464884,0.00249070291855593,0.00249474055224079,0.00249877818570304,0.00250281581894227,0.00250685345195809,0.00251214630035449,0.00251748890044956,0.00252283150035813,0.00252817410007986,0.0025335166996144,0.00253885929896143,0.0025442018981206,0.00254954449709157,0.00255488709587399,0.00256022969446753,0.00256591524063016,0.00257160868049437,0.00257730212012104,0.00258299555950974,0.00258868899866006,0.00259438243757158,0.00260007587624386,0.00260576931467649,0.00261146275286903,0.00261715619082107
"3",0.00345329132272082,0.00345576749799971,0.00345824367346803,0.00346071984912593,0.0034631960249735,0.00346567220101088,0.00346814837723819,0.00347062455365555,0.00347310073026308,0.00347557690706091,0.0034780943394976,0.0034816893083948,0.00348528427728304,0.0034888792461623,0.00349247421503258,0.00349606918389386,0.00349966415274613,0.00350325912158937,0.00350685409042357,0.00351044905924873,0.00351404402806482,0.00351774258058449,0.00352144651298346,0.00352515044516872,0.00352885437713992,0.0035325583088967,0.00353626224043873,0.00353996617176566,0.00354367010287713,0.0035473740337728,0.00355107796445231,0.00355616317016244,0.00356132973455705,0.00356649629860007,0.00357166286229086,0.00357682942562883,0.00358199598861337,0.00358716255124385,0.00359232911351967,0.00359749567544021,0.00360266223700485,0.00360930808040582,0.00361601255657751,0.00362271703250425,0.0036294215081856,0.00363612598362113,0.00364283045881041,0.00364953493375299,0.00365623940844845,0.00366294388289635,0.00366964835709624,0.00367702009866737,0.00368440719896569,0.00369179429888791,0.0036991813984334,0.00370656849760149,0.00371395559639153,0.00372134269480288,0.00372872979283488,0.00373611689048687,0.00374350398775819
"4",0.00452261657601836,0.00452544603617639,0.00452827549650968,0.00453110495701834,0.00453393441770251,0.00453676387856231,0.00453959333959786,0.00454242280080929,0.00454525226219673,0.0045480817237603,0.00455096652670609,0.00455529676699361,0.00455962700727367,0.00456395724754627,0.0045682874878114,0.00457261772806905,0.0045769479683192,0.00458127820856185,0.00458560844879699,0.00458993868902461,0.00459426892924469,0.00459833764051636,0.00460239276793215,0.00460644789517363,0.00461050302224052,0.00461455814913254,0.00461861327584942,0.00462266840239088,0.00462672352875663,0.00463077865494641,0.00463483378095993,0.00464100477839406,0.0046473004032821,0.00465359602784155,0.00465989165207186,0.00466618727597246,0.00467248289954282,0.00467877852278235,0.00468507414569051,0.00469136976826674,0.00469766539051046,0.00470566439335659,0.00471373091151219,0.00472179742955764,0.00472986394749276,0.00473793046531736,0.00474599698303124,0.00475406350063422,0.00476213001812611,0.00477019653550671,0.00477826305277583,0.0047873211328852,0.00479640203635013,0.00480548293946773,0.00481456384223741,0.00482364474465859,0.00483272564673069,0.00484180654845311,0.00485088744982528,0.0048599683508466,0.00486904925151647
"5",0.00559129111008203,0.00559447356227423,0.00559765601446644,0.00560083846665864,0.00560402091885085,0.00560720337104305,0.00561038582323525,0.00561356827542746,0.00561675072761966,0.00561993317981187,0.00562318507006274,0.00562825058825268,0.00563331610644262,0.00563838162463256,0.0056434471428225,0.00564851266101245,0.00565357817920239,0.00565864369739233,0.00566370921558227,0.00566877473377221,0.00567384025196215,0.00567827924749459,0.00568268570174501,0.00568709215599543,0.00569149861024586,0.00569590506449628,0.0057003115187467,0.00570471797299713,0.00570912442724755,0.00571353088149797,0.00571793733574839,0.00572519429127533,0.00573261914517129,0.00574004399894587,0.00574746885259887,0.00575489370613009,0.00576231855953933,0.0057697434128264,0.00577716826599108,0.00578459311903318,0.00579201797195248,0.00580137033874118,0.00581079910495895,0.00582022787142316,0.00582965663813422,0.00583908540509254,0.00584851417229854,0.00585794293975263,0.00586737170745522,0.00587680047540674,0.00588622924360759,0.00589697384585035,0.0059077487357115,0.00591852362545231,0.00592929851507261,0.00594007340457219,0.00595084829395085,0.0059616231832084,0.00597239807234464,0.00598317296135936,0.00599394785025238
"6",0.00664683614728983,0.00665035712829848,0.00665387810933993,0.00665739909041422,0.00666092007152137,0.00666444105266141,0.00666796203383437,0.00667148301504027,0.00667500399627913,0.00667852497755099,0.00668210880214101,0.00668733400812484,0.0066925592140727,0.00669778441998454,0.00670300962586031,0.00670823483169996,0.00671346003750345,0.00671868524327071,0.00672391044900171,0.00672913565469639,0.0067343608603547,0.00673947427845304,0.0067445818902991,0.00674968950208172,0.00675479711380079,0.00675990472545621,0.00676501233704788,0.00677011994857572,0.00677522756003961,0.00678033517143946,0.00678544278277517,0.00679313740353209,0.00680098440255325,0.00680883140138063,0.00681667840001391,0.00682452539845277,0.00683237239669688,0.00684021939474592,0.00684806639259959,0.00685591339025756,0.0068637603877195,0.00687376616599312,0.00688385751009733,0.00689394885431932,0.0069040401986593,0.00691413154311745,0.00692422288769398,0.00693431423238908,0.00694440557720295,0.00695449692213578,0.00696458826718778,0.0069762260037909,0.00698789933487236,0.00699957266574039,0.00701124599639465,0.0070229193268348,0.00703459265706049,0.00704626598707136,0.00705793931686708,0.00706961264644729,0.00708128597581163
"7",0.00770183680819016,0.00770569629259983,0.00770955577706215,0.00771341526157716,0.0077172747461449,0.00772113423076541,0.00772499371543875,0.00772885320016494,0.00773271268494404,0.00773657216977608,0.00774048790471314,0.00774587281473445,0.0077512577246988,0.0077566426346061,0.00776202754445628,0.00776741245424927,0.00777279736398498,0.00777818227366335,0.00778356718328427,0.0077889520928477,0.00779433700235353,0.00780012486786843,0.00780593366262624,0.00781174245728373,0.00781755125184072,0.00782336004629706,0.00782916884065261,0.00783497763490721,0.00784078642906069,0.0078465952231129,0.00785240401706369,0.00786053634005279,0.00786880552191687,0.00787707470355655,0.00788534388497147,0.00789361306616128,0.00790188224712559,0.00791015142786405,0.00791842060837628,0.00792668978866192,0.0079349589687206,0.0079456181857805,0.00795637213467589,0.00796712608359157,0.00797788003252755,0.00798863398148386,0.00799938793046057,0.00801014187945767,0.00802089582847522,0.00803164977751324,0.00804240372657178,0.00805493464303943,0.00806750646131745,0.00808007827933968,0.00809265009710569,0.00810522191461508,0.00811779373186743,0.00813036554886235,0.00814293736559939,0.00815550918207816,0.00816808099829823
"8",0.00875634787047466,0.0087605458268222,0.00876474378322559,0.00876894173968487,0.0087731396962001,0.0087773376527713,0.00878153560939854,0.00878573356608186,0.00878993152282131,0.00879412947961692,0.00879837709519502,0.008803921729366,0.00880946636347734,0.00881501099752896,0.00882055563152076,0.00882610026545268,0.00883164489932463,0.00883718953313654,0.00884273416688831,0.00884827880057987,0.00885382343421113,0.00886028577790804,0.00886679578691874,0.00887330579582453,0.00887981580462526,0.00888632581332075,0.00889283582191086,0.00889934583039541,0.00890585583877424,0.0089123658470472,0.00891887585521411,0.00892744592485747,0.00893613733478835,0.00894482874451334,0.00895352015403212,0.00896221156334435,0.0089709029724497,0.00897959438134783,0.00898828579003841,0.0089969771985211,0.00900566860679557,0.00901698129918384,0.00902839788909163,0.0090398144789629,0.00905123106879762,0.00906264765859571,0.00907406424835711,0.00908548083808177,0.00909689742776962,0.00910831401742062,0.00911973060703468,0.00913315475830477,0.00914662511919883,0.0091600954798543,0.0091735658402708,0.00918703620044795,0.00920050656038535,0.00921397692008263,0.00922744727953941,0.00924091763875529,0.00925438799772991
